,timestamp,src_ip,src_port,dest_ip,dest_port,proto,flow_alerted
19262,01/22-13:02:00.204478, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19263,01/22-13:02:00.204478, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19264,01/22-13:02:00.204655, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19265,01/22-13:02:00.204655, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19266,01/22-13:02:00.205065, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19267,01/22-13:02:00.205065, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19268,01/22-13:02:00.205221, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19269,01/22-13:02:00.205221, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19270,01/22-13:02:00.206331, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19271,01/22-13:02:00.206331, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19272,01/22-13:02:00.206346, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19273,01/22-13:02:00.232545, 149.171.126.0,53, 59.166.0.2,46215, udp,True
19274,01/22-13:02:00.235121, 59.166.0.2,49839, 149.171.126.9,21, tcp,True
19275,01/22-13:02:00.202502, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19276,01/22-13:02:00.202502, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19277,01/22-13:02:00.332580, 149.171.126.1,53, 59.166.0.8,2450, udp,True
19278,01/22-13:02:00.353427, 175.45.176.2,4741, 149.171.126.13,179, tcp,True
19279,01/22-13:02:00.409845, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19280,01/22-13:02:00.409845, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19281,01/22-13:02:00.410016, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19282,01/22-13:02:00.410016, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19283,01/22-13:02:00.410386, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19284,01/22-13:02:00.410386, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19285,01/22-13:02:00.410558, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19286,01/22-13:02:00.410558, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19287,01/22-13:02:00.411398, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19288,01/22-13:02:00.411398, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19289,01/22-13:02:00.453321, 175.45.176.0,11581, 149.171.126.15,445, tcp,True
19290,01/22-13:02:00.453321, 175.45.176.0,11581, 149.171.126.15,445, tcp,True
19291,01/22-13:02:00.453321, 175.45.176.0,11581, 149.171.126.15,445, tcp,True
19292,01/22-13:02:00.607141, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19293,01/22-13:02:00.607141, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19294,01/22-13:02:00.607287, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19295,01/22-13:02:00.607287, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19296,01/22-13:02:00.453321, 175.45.176.0,11581, 149.171.126.15,445, tcp,True
19297,01/22-13:02:00.453321, 175.45.176.0,11581, 149.171.126.15,445, tcp,True
19298,01/22-13:02:00.607647, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19299,01/22-13:02:00.607647, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19300,01/22-13:02:00.607819, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19301,01/22-13:02:00.607819, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19302,01/22-13:02:00.608155, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19303,01/22-13:02:00.608155, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19304,01/22-13:02:00.609271, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19305,01/22-13:02:00.609271, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19306,01/22-13:02:00.609384, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19307,01/22-13:02:00.741509, 149.171.126.9,53, 59.166.0.1,9633, udp,True
19308,01/22-13:02:00.747498, 59.166.0.1,11334, 149.171.126.5,80, tcp,True
19309,01/22-13:02:00.808509, 59.166.0.1,12427, 149.171.126.2,6881, tcp,True
19310,01/22-13:02:00.814461, 59.166.0.1,40833, 149.171.126.2,6881, tcp,True
19311,01/22-13:02:00.815516, 59.166.0.1,35484, 149.171.126.2,6881, tcp,True
19312,01/22-13:02:00.820476, 59.166.0.1,34245, 149.171.126.2,6881, tcp,True
19313,01/22-13:02:00.853535, 149.171.126.1,53, 59.166.0.0,38321, udp,True
19314,01/22-13:02:00.854845, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19315,01/22-13:02:00.607023, 175.45.176.1,2739, 149.171.126.12,80, tcp,True
19316,01/22-13:02:00.857520, 59.166.0.0,41945, 149.171.126.6,80, tcp,True
19317,01/22-13:02:00.858488, 59.166.0.1,37115, 149.171.126.2,6881, tcp,True
19318,01/22-13:02:00.865527, 59.166.0.1,16469, 149.171.126.2,6881, tcp,True
19319,01/22-13:02:00.932446, 59.166.0.2,40695, 149.171.126.5,5190, tcp,True
19320,01/22-13:02:00.943493, 59.166.0.0,13204, 149.171.126.7,6881, tcp,True
19321,01/22-13:02:00.965508, 59.166.0.0,14077, 149.171.126.7,6881, tcp,True
19322,01/22-13:02:00.978522, 59.166.0.0,34326, 149.171.126.7,6881, tcp,True
19323,01/22-13:02:00.983492, 59.166.0.0,37217, 149.171.126.7,6881, tcp,True
19324,01/22-13:02:00.997465, 59.166.0.0,16484, 149.171.126.7,6881, tcp,True
19325,01/22-13:02:01.001653, 192.168.241.243,0, 192.168.241.243,0, icmp,True
19326,01/22-13:02:01.013433, 59.166.0.0,17286, 149.171.126.7,6881, tcp,True
19327,01/22-13:02:01.038486, 149.171.126.5,53, 59.166.0.5,33879, udp,True
19328,01/22-13:02:01.041470, 59.166.0.5,15907, 149.171.126.2,80, tcp,True
19329,01/22-13:02:01.110509, 59.166.0.5,36303, 149.171.126.3,6881, tcp,True
19330,01/22-13:02:01.111438, 59.166.0.5,17653, 149.171.126.3,6881, tcp,True
19331,01/22-13:02:01.112504, 59.166.0.5,18424, 149.171.126.3,6881, tcp,True
19332,01/22-13:02:01.113432, 59.166.0.5,63221, 149.171.126.3,6881, tcp,True
19333,01/22-13:02:01.126517, 59.166.0.5,19984, 149.171.126.3,6881, tcp,True
19334,01/22-13:02:01.128488, 59.166.0.5,64902, 149.171.126.3,6881, tcp,True
19335,01/22-13:02:01.132414, 59.166.0.8,65155, 149.171.126.6,5190, tcp,True
19336,01/22-13:02:00.854845, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19337,01/22-13:02:01.232738, 149.171.126.4,53, 59.166.0.0,1230, udp,True
19338,01/22-13:02:01.335635, 59.166.0.4,21175, 149.171.126.1,22, tcp,True
19339,01/22-13:02:01.234651, 175.45.176.1,28182, 149.171.126.14,21, tcp,True
19340,01/22-13:02:01.234651, 175.45.176.1,28182, 149.171.126.14,21, tcp,True
19341,01/22-13:02:01.340723, 175.45.176.1,32313, 149.171.126.11,445, tcp,True
19342,01/22-13:02:01.340723, 175.45.176.1,32313, 149.171.126.11,445, tcp,True
19343,01/22-13:02:01.340723, 175.45.176.1,32313, 149.171.126.11,445, tcp,True
19344,01/22-13:02:01.432515, 59.166.0.1,60079, 149.171.126.3,5190, tcp,True
19345,01/22-13:02:01.532523, 59.166.0.1,24751, 149.171.126.2,5190, tcp,True
19346,01/22-13:02:01.632543, 149.171.126.1,53, 59.166.0.1,55871, udp,True
19347,01/22-13:02:01.340723, 175.45.176.1,32313, 149.171.126.11,445, tcp,True
19348,01/22-13:02:01.340723, 175.45.176.1,32313, 149.171.126.11,445, tcp,True
19349,01/22-13:02:01.733486, 59.166.0.1,58086, 149.171.126.5,5190, tcp,True
19350,01/22-13:02:01.574756, 149.171.126.12,80, 175.45.176.1,2739, tcp,True
19351,01/22-13:02:01.574756, 149.171.126.12,80, 175.45.176.1,2739, tcp,True
19352,01/22-13:02:01.574756, 149.171.126.12,80, 175.45.176.1,2739, tcp,True
19353,01/22-13:02:01.937506, 149.171.126.4,53, 59.166.0.4,50552, udp,True
19354,01/22-13:02:02.033662, 149.171.126.7,53, 59.166.0.4,52771, udp,True
19355,01/22-13:02:02.132495, 59.166.0.9,7767, 149.171.126.3,5190, tcp,True
19356,01/22-13:02:02.232535, 149.171.126.1,53, 59.166.0.9,48992, udp,True
19357,01/22-13:02:02.238875, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19358,01/22-13:02:02.240069, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19359,01/22-13:02:02.240069, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19360,01/22-13:02:02.240652, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19361,01/22-13:02:02.240652, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19362,01/22-13:02:02.240932, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19363,01/22-13:02:02.240932, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19364,01/22-13:02:02.241578, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19365,01/22-13:02:02.241578, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19366,01/22-13:02:02.242001, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19367,01/22-13:02:02.242001, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19368,01/22-13:02:02.242523, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19369,01/22-13:02:02.242523, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19370,01/22-13:02:02.242732, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19371,01/22-13:02:02.242732, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19372,01/22-13:02:02.243358, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19373,01/22-13:02:02.243358, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19374,01/22-13:02:02.243886, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19375,01/22-13:02:02.243886, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19376,01/22-13:02:02.248539, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19377,01/22-13:02:02.248539, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19378,01/22-13:02:02.248545, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19379,01/22-13:02:02.238875, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19380,01/22-13:02:02.238875, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19381,01/22-13:02:02.332492, 59.166.0.5,5507, 149.171.126.8,5190, tcp,True
19382,01/22-13:02:02.462345, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19383,01/22-13:02:02.462345, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19384,01/22-13:02:02.462562, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19385,01/22-13:02:02.462562, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19386,01/22-13:02:02.462886, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19387,01/22-13:02:02.462886, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19388,01/22-13:02:02.463074, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19389,01/22-13:02:02.463074, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19390,01/22-13:02:02.463845, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19391,01/22-13:02:02.463845, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19392,01/22-13:02:02.532535, 149.171.126.6,53, 59.166.0.6,37980, udp,True
19393,01/22-13:02:02.534870, 59.166.0.6,12042, 149.171.126.2,21, tcp,True
19394,01/22-13:02:02.604385, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19395,01/22-13:02:02.604385, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19396,01/22-13:02:02.604747, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19397,01/22-13:02:02.604747, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19398,01/22-13:02:02.604978, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19399,01/22-13:02:02.604978, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19400,01/22-13:02:02.605319, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19401,01/22-13:02:02.605319, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19402,01/22-13:02:02.605544, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19403,01/22-13:02:02.605544, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19404,01/22-13:02:02.606430, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19405,01/22-13:02:02.606430, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19406,01/22-13:02:02.632499, 59.166.0.0,10908, 149.171.126.4,5190, tcp,True
19407,01/22-13:02:02.738504, 149.171.126.3,53, 59.166.0.0,40696, udp,True
19408,01/22-13:02:02.832460, 149.171.126.2,53, 59.166.0.5,34360, udp,True
19409,01/22-13:02:02.854356, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19410,01/22-13:02:02.932641, 149.171.126.6,53, 59.166.0.2,16295, udp,True
19411,01/22-13:02:03.032610, 149.171.126.4,53, 59.166.0.8,17729, udp,True
19412,01/22-13:02:03.033709, 59.166.0.8,19359, 149.171.126.3,80, tcp,True
19413,01/22-13:02:03.036487, 59.166.0.0,34104, 149.171.126.5,21, tcp,True
19414,01/22-13:02:03.042706, 59.166.0.8,20334, 149.171.126.6,6881, tcp,True
19415,01/22-13:02:03.043370, 59.166.0.8,21220, 149.171.126.6,6881, tcp,True
19416,01/22-13:02:03.044025, 59.166.0.8,59943, 149.171.126.6,6881, tcp,True
19417,01/22-13:02:03.044629, 59.166.0.8,58745, 149.171.126.6,6881, tcp,True
19418,01/22-13:02:03.045489, 59.166.0.8,23768, 149.171.126.6,6881, tcp,True
19419,01/22-13:02:03.046218, 59.166.0.8,24605, 149.171.126.6,6881, tcp,True
19420,01/22-13:02:03.120984, 175.45.176.1,6860, 149.171.126.15,21, tcp,True
19421,01/22-13:02:02.854356, 175.45.176.3,17599, 149.171.126.14,80, tcp,True
19422,01/22-13:02:03.332508, 149.171.126.4,53, 59.166.0.9,23478, udp,True
19423,01/22-13:02:03.432454, 59.166.0.7,61124, 149.171.126.9,5190, tcp,True
19424,01/22-13:02:03.537723, 149.171.126.4,53, 59.166.0.6,54977, udp,True
19425,01/22-13:02:03.732642, 149.171.126.1,53, 59.166.0.5,53468, udp,True
19426,01/22-13:02:03.833451, 175.45.176.0,8533, 149.171.126.15,445, tcp,True
19427,01/22-13:02:03.833451, 175.45.176.0,8533, 149.171.126.15,445, tcp,True
19428,01/22-13:02:03.833451, 175.45.176.0,8533, 149.171.126.15,445, tcp,True
19429,01/22-13:02:03.932628, 149.171.126.0,53, 59.166.0.0,33520, udp,True
19430,01/22-13:02:03.994953, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19431,01/22-13:02:03.995488, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19432,01/22-13:02:03.995488, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19433,01/22-13:02:03.995621, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19434,01/22-13:02:03.995621, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19435,01/22-13:02:03.995980, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19436,01/22-13:02:03.995980, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19437,01/22-13:02:03.996201, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19438,01/22-13:02:03.996201, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19439,01/22-13:02:03.996606, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19440,01/22-13:02:03.996606, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19441,01/22-13:02:03.996777, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19442,01/22-13:02:03.996777, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19443,01/22-13:02:03.997124, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19444,01/22-13:02:03.997124, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19445,01/22-13:02:03.997280, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19446,01/22-13:02:03.997280, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19447,01/22-13:02:03.997628, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19448,01/22-13:02:03.997628, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19449,01/22-13:02:03.998922, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19450,01/22-13:02:03.998922, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19451,01/22-13:02:03.998939, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19452,01/22-13:02:04.032580, 149.171.126.6,53, 59.166.0.0,46210, udp,True
19453,01/22-13:02:03.994953, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19454,01/22-13:02:03.994953, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19455,01/22-13:02:03.833451, 175.45.176.0,8533, 149.171.126.15,445, tcp,True
19456,01/22-13:02:03.833451, 175.45.176.0,8533, 149.171.126.15,445, tcp,True
19457,01/22-13:02:04.131668, 59.166.0.6,39760, 149.171.126.4,111, udp,True
19458,01/22-13:02:04.131678, 59.166.0.6,39760, 149.171.126.4,111, udp,True
19459,01/22-13:02:04.134805, 59.166.0.6,12559, 149.171.126.4,33583, udp,True
19460,01/22-13:02:04.134810, 59.166.0.6,12559, 149.171.126.4,33583, udp,True
19461,01/22-13:02:04.135363, 59.166.0.6,39760, 149.171.126.4,111, udp,True
19462,01/22-13:02:04.135367, 59.166.0.6,39760, 149.171.126.4,111, udp,True
19463,01/22-13:02:04.186666, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19464,01/22-13:02:04.186666, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19465,01/22-13:02:04.186816, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19466,01/22-13:02:04.186816, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19467,01/22-13:02:04.187147, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19468,01/22-13:02:04.187147, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19469,01/22-13:02:04.187322, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19470,01/22-13:02:04.187322, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19471,01/22-13:02:04.188088, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19472,01/22-13:02:04.188088, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19473,01/22-13:02:04.239785, 175.45.176.2,54539, 149.171.126.13,179, tcp,True
19474,01/22-13:02:04.332666, 149.171.126.3,53, 59.166.0.2,44843, udp,True
19475,01/22-13:02:04.347730, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19476,01/22-13:02:04.347730, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19477,01/22-13:02:04.348239, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19478,01/22-13:02:04.348239, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19479,01/22-13:02:04.348580, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19480,01/22-13:02:04.348580, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19481,01/22-13:02:04.348721, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19482,01/22-13:02:04.348721, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19483,01/22-13:02:04.349962, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19484,01/22-13:02:04.349962, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19485,01/22-13:02:04.350182, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19486,01/22-13:02:04.350182, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19487,01/22-13:02:04.350190, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19488,01/22-13:02:04.432707, 149.171.126.6,53, 59.166.0.9,38016, udp,True
19489,01/22-13:02:04.596127, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19490,01/22-13:02:04.733167, 59.166.0.7,16164, 149.171.126.3,5190, tcp,True
19491,01/22-13:02:04.596127, 175.45.176.3,50028, 149.171.126.14,80, tcp,True
19492,01/22-13:02:05.032633, 149.171.126.3,53, 59.166.0.2,21377, udp,True
19493,01/22-13:02:05.131593, 59.166.0.3,26985, 149.171.126.8,111, udp,True
19494,01/22-13:02:05.131603, 59.166.0.3,26985, 149.171.126.8,111, udp,True
19495,01/22-13:02:05.134745, 59.166.0.3,29273, 149.171.126.8,20661, udp,True
19496,01/22-13:02:05.134751, 59.166.0.3,29273, 149.171.126.8,20661, udp,True
19497,01/22-13:02:05.135287, 59.166.0.3,26985, 149.171.126.8,111, udp,True
19498,01/22-13:02:05.135291, 59.166.0.3,26985, 149.171.126.8,111, udp,True
19499,01/22-13:02:05.331589, 59.166.0.4,27442, 149.171.126.1,111, udp,True
19500,01/22-13:02:05.331599, 59.166.0.4,27442, 149.171.126.1,111, udp,True
19501,01/22-13:02:05.334766, 59.166.0.4,56673, 149.171.126.1,26575, udp,True
19502,01/22-13:02:05.334772, 59.166.0.4,56673, 149.171.126.1,26575, udp,True
19503,01/22-13:02:05.335387, 59.166.0.4,27442, 149.171.126.1,111, udp,True
19504,01/22-13:02:05.335390, 59.166.0.4,27442, 149.171.126.1,111, udp,True
19505,01/22-13:02:05.361904, 175.45.176.1,30028, 149.171.126.11,445, tcp,True
19506,01/22-13:02:05.361904, 175.45.176.1,30028, 149.171.126.11,445, tcp,True
19507,01/22-13:02:05.361904, 175.45.176.1,30028, 149.171.126.11,445, tcp,True
19508,01/22-13:02:05.454574, 59.166.0.3,56733, 149.171.126.4,111, udp,True
19509,01/22-13:02:05.454584, 59.166.0.3,56733, 149.171.126.4,111, udp,True
19510,01/22-13:02:05.609604, 59.166.0.4,52143, 149.171.126.3,111, udp,True
19511,01/22-13:02:05.609615, 59.166.0.4,52143, 149.171.126.3,111, udp,True
19512,01/22-13:02:05.632619, 149.171.126.7,53, 59.166.0.9,32555, udp,True
19513,01/22-13:02:05.361904, 175.45.176.1,30028, 149.171.126.11,445, tcp,True
19514,01/22-13:02:05.361904, 175.45.176.1,30028, 149.171.126.11,445, tcp,True
19515,01/22-13:02:05.437185, 149.171.126.19,143, 175.45.176.2,57735, tcp,True
19516,01/22-13:02:05.732688, 59.166.0.6,47841, 149.171.126.6,5190, tcp,True
19517,01/22-13:02:05.805610, 59.166.0.3,30452, 149.171.126.4,51374, udp,True
19518,01/22-13:02:05.805612, 59.166.0.3,30452, 149.171.126.4,51374, udp,True
19519,01/22-13:02:05.832637, 149.171.126.3,53, 59.166.0.3,3367, udp,True
19520,01/22-13:02:05.833852, 59.166.0.3,49094, 149.171.126.4,80, tcp,True
19521,01/22-13:02:05.845345, 59.166.0.3,6086, 149.171.126.2,6881, tcp,True
19522,01/22-13:02:05.845937, 59.166.0.3,7201, 149.171.126.2,6881, tcp,True
19523,01/22-13:02:05.846618, 59.166.0.3,8052, 149.171.126.2,6881, tcp,True
19524,01/22-13:02:05.847356, 59.166.0.3,9049, 149.171.126.2,6881, tcp,True
19525,01/22-13:02:05.848050, 59.166.0.3,39737, 149.171.126.2,6881, tcp,True
19526,01/22-13:02:05.848744, 59.166.0.3,11005, 149.171.126.2,6881, tcp,True
19527,01/22-13:02:05.852525, 59.166.0.3,56733, 149.171.126.4,111, udp,True
19528,01/22-13:02:05.852528, 59.166.0.3,56733, 149.171.126.4,111, udp,True
19529,01/22-13:02:05.867584, 59.166.0.4,53703, 149.171.126.3,50740, udp,True
19530,01/22-13:02:05.867594, 59.166.0.4,53703, 149.171.126.3,50740, udp,True
19531,01/22-13:02:05.932677, 149.171.126.0,53, 59.166.0.2,48748, udp,True
19532,01/22-13:02:05.967600, 59.166.0.4,52143, 149.171.126.3,111, udp,True
19533,01/22-13:02:05.967610, 59.166.0.4,52143, 149.171.126.3,111, udp,True
19534,01/22-13:02:06.033597, 59.166.0.7,43825, 149.171.126.4,5190, tcp,True
19535,01/22-13:02:06.060709, 175.45.176.2,500, 149.171.126.15,500, udp,True
19536,01/22-13:02:06.060719, 175.45.176.2,500, 149.171.126.15,500, udp,True
19537,01/22-13:02:06.132704, 149.171.126.3,53, 59.166.0.8,12547, udp,True
19538,01/22-13:02:06.166434, 175.45.176.0,7056, 149.171.126.15,445, tcp,True
19539,01/22-13:02:06.166434, 175.45.176.0,7056, 149.171.126.15,445, tcp,True
19540,01/22-13:02:06.166434, 175.45.176.0,7056, 149.171.126.15,445, tcp,True
19541,01/22-13:02:05.938667, 175.45.176.1,32747, 149.171.126.12,80, tcp,True
19542,01/22-13:02:06.233431, 59.166.0.7,11230, 149.171.126.2,22, tcp,True
